Prefecture,Municipality,TRI,TRI_z,TRI_pref,TRI_pref_z,Population,fraud_count,fraud_any,fraud_rate_per_100k
茨城県,五霞町,1.4142408667509223,-1.2603039424402067,12.44801351479682,-1.7990918819312427,7933,0,0,0
茨城県,八千代町,1.973682891204632,-1.2355621032204445,12.44801351479682,-1.7990918819312427,21082,0,0,0
茨城県,利根町,2.5239578283004893,-1.2112256868892166,12.44801351479682,-1.7990918819312427,15498,0,0,0
茨城県,北茨城市,27.27760854866091,-0.11647266610326312,12.44801351479682,-1.7990918819312427,40014,0,0,0
茨城県,取手市,2.298923012078951,-1.2211780590715513,12.44801351479682,-1.7990918819312427,105872,0,0,0
茨城県,古河市,2.3506342083286547,-1.218891083750523,12.44801351479682,-1.7990918819312427,139812,0,0,0
茨城県,土浦市,6.799819336532179,-1.0221217702395085,12.44801351479682,-1.7990918819312427,141571,0,0,0
茨城県,坂東市,2.652963914160312,-1.2055202738254922,12.44801351479682,-1.7990918819312427,52143,0,0,0
茨城県,城里町,18.311262059181058,-0.513017604692777,12.44801351479682,-1.7990918819312427,17708,0,0,0
茨城県,境町,2.051264546387033,-1.2321309830059766,12.44801351479682,-1.7990918819312427,24769,0,0,0
茨城県,大子町,35.4457868181311,0.24477254721250705,12.44801351479682,-1.7990918819312427,14516,0,0,0
茨城県,大洗町,6.054816745103477,-1.0550701965816922,12.44801351479682,-1.7990918819312427,15461,0,0,0
茨城県,守谷市,2.864229002920423,-1.1961768805329422,12.44801351479682,-1.7990918819312427,70900,0,0,0
茨城県,小美玉市,3.587056509160905,-1.1642091677739888,12.44801351479682,-1.7990918819312427,48482,0,0,0
茨城県,常総市,2.310015206811753,-1.2206874965348142,12.44801351479682,-1.7990918819312427,60596,0,0,0
茨城県,常陸大宮市,23.318593353495213,-0.2915637624917328,12.44801351479682,-1.7990918819312427,37861,0,0,0
茨城県,常陸太田市,26.451187873993835,-0.15302188222707272,12.44801351479682,-1.7990918819312427,46390,0,0,0
茨城県,日立市,24.434802400310325,-0.24219838848553207,12.44801351479682,-1.7990918819312427,163855,1,1,0.6102956882609625
茨城県,東海村,4.416967676948021,-1.1275055813744423,12.44801351479682,-1.7990918819312427,38151,0,0,0
茨城県,桜川市,24.70524461603166,-0.2302378322042133,12.44801351479682,-1.7990918819312427,37635,0,0,0
茨城県,水戸市,4.509553292163476,-1.123410897197006,12.44801351479682,-1.7990918819312427,267467,1,1,0.373877898955759
茨城県,河内町,0.6934842025046425,-1.2921800703030843,12.44801351479682,-1.7990918819312427,7791,0,0,0
茨城県,潮来市,3.981817530800234,-1.1467504977050629,12.44801351479682,-1.7990918819312427,26088,0,0,0
茨城県,牛久市,4.795556110072008,-1.1107621589403445,12.44801351479682,-1.7990918819312427,83820,0,0,0
茨城県,石岡市,21.21062055509118,-0.3847908026102756,12.44801351479682,-1.7990918819312427,69937,0,0,0
茨城県,神栖市,1.1279899205506878,-1.272963654399291,12.44801351479682,-1.7990918819312427,93786,0,0,0
茨城県,稲敷市,3.084054136546746,-1.1864549113656164,12.44801351479682,-1.7990918819312427,37012,0,0,0
茨城県,笠間市,17.88623990145884,-0.531814601399394,12.44801351479682,-1.7990918819312427,72567,0,0,0
茨城県,筑西市,2.292601108448834,-1.2214576510870632,12.44801351479682,-1.7990918819312427,99804,0,0,0
茨城県,結城市,1.944853952672129,-1.2368370896012837,12.44801351479682,-1.7990918819312427,49528,0,0,0
茨城県,美浦村,2.515991068327355,-1.2115780241927114,12.44801351479682,-1.7990918819312427,14156,0,0,0
茨城県,茨城町,4.640908776152163,-1.11760157983538,12.44801351479682,-1.7990918819312427,30523,0,0,0
茨城県,行方市,4.347935071050023,-1.1305586120038758,12.44801351479682,-1.7990918819312427,31505,0,0,0
茨城県,那珂市,4.702912597046829,-1.1148594037017854,12.44801351479682,-1.7990918819312427,53167,0,0,0
茨城県,鉾田市,4.262602377750235,-1.134332529023918,12.44801351479682,-1.7990918819312427,46537,0,0,0
茨城県,阿見町,3.499888413970503,-1.168064257134499,12.44801351479682,-1.7990918819312427,49643,0,0,0
茨城県,高萩市,27.73339152615123,-0.096315243787373,12.44801351479682,-1.7990918819312427,25769,0,0,0
茨城県,鹿嶋市,5.004166113095735,-1.1015361892619184,12.44801351479682,-1.7990918819312427,65217,0,0,0
茨城県,龍ケ崎市,3.4259162774987457,-1.171335743056769,12.44801351479682,-1.7990918819312427,74917,1,1,1.3348105236461685
長崎県,五島市,39.02137408823235,0.4029061901748148,37.64227302107338,-0.03125166321606478,33739,0,0,0
長崎県,佐々町,38.27456094651738,0.36987769057727327,37.64227302107338,-0.03125166321606478,13912,0,0,0
長崎県,佐世保市,37.50723380752531,0.3359419405405456,37.64227302107338,-0.03125166321606478,233507,0,0,0
長崎県,南島原市,32.52409897270975,0.11555820906489137,37.64227302107338,-0.03125166321606478,40640,0,0,0
長崎県,壱岐市,17.14621545332168,-0.5645428647657044,37.64227302107338,-0.03125166321606478,23736,0,0,0
長崎県,大村市,39.261854925551965,0.413541676878206,37.64227302107338,-0.03125166321606478,99694,1,1,1.0030693923405622
長崎県,対馬市,39.50020742921197,0.4240830360636234,37.64227302107338,-0.03125166321606478,27102,0,0,0
長崎県,小値賀町,39.37790197576012,0.4186739646447204,37.64227302107338,-0.03125166321606478,2115,0,0,0
長崎県,島原市,40.7585389046645,0.47973390548340666,37.64227302107338,-0.03125166321606478,42044,0,0,0
長崎県,川棚町,44.23652574908135,0.6335510796526849,37.64227302107338,-0.03125166321606478,12948,0,0,0
長崎県,平戸市,37.93955722020784,0.35506184197800916,37.64227302107338,-0.03125166321606478,27908,0,0,0
長崎県,新上五島町,53.05981487558912,1.023769174495852,37.64227302107338,-0.03125166321606478,16682,0,0,0
長崎県,時津町,37.03260724664928,0.3149511433795877,37.64227302107338,-0.03125166321606478,29240,0,0,0
長崎県,東彼杵町,39.89918309108276,0.4417281024818008,37.64227302107338,-0.03125166321606478,7348,0,0,0
長崎県,松浦市,36.33787388000825,0.28422591984132883,37.64227302107338,-0.03125166321606478,20439,0,0,0
長崎県,波佐見町,29.337171730903144,-0.02538658588299628,37.64227302107338,-0.03125166321606478,14111,0,0,0
長崎県,西海市,31.503562323897462,0.07042403505026502,37.64227302107338,-0.03125166321606478,24973,0,0,0
長崎県,諫早市,29.29085033536957,-0.02743519229908711,37.64227302107338,-0.03125166321606478,133479,0,0,0
長崎県,長与町,39.82486761370977,0.43844143199168545,37.64227302107338,-0.03125166321606478,39479,0,0,0
長崎県,長崎市,44.15051489653376,0.6297471704147879,37.64227302107338,-0.03125166321606478,390551,1,1,0.25604850582894423
長崎県,雲仙市,37.45642519919778,0.3336948830023724,37.64227302107338,-0.03125166321606478,40724,0,0,0
長野県,上松町,72.20754867295676,1.8705953518819531,62.79381808032462,1.733591352213471,3930,0,0,0
長野県,上田市,55.46538555686633,1.1301577553073374,62.79381808032462,1.733591352213471,151540,1,1,0.6598917777484493
長野県,下條村,43.35428184436679,0.5945330297227067,62.79381808032462,1.733591352213471,3421,0,0,0
長野県,下諏訪町,52.9878076454342,1.020584588366676,62.79381808032462,1.733591352213471,18470,0,0,0
長野県,中川村,52.08517534063924,0.9806648426493104,62.79381808032462,1.733591352213471,4620,0,0,0
長野県,中野市,35.17260208200717,0.2326907004383545,62.79381808032462,1.733591352213471,42162,0,0,0
長野県,伊那市,75.66782173793572,2.0236291178271983,62.79381808032462,1.733591352213471,64901,0,0,0
長野県,佐久市,33.10871074996727,0.14141320380363903,62.79381808032462,1.733591352213471,97380,0,0,0
長野県,佐久穂町,46.65282260188036,0.7404140352870039,62.79381808032462,1.733591352213471,10179,0,0,0
長野県,信濃町,42.74279819899159,0.5674896018462243,62.79381808032462,1.733591352213471,7560,0,0,0
長野県,北相木村,62.498395633064305,1.441199108888482,62.79381808032462,1.733591352213471,647,0,0,0
長野県,千曲市,50.122672827181106,0.8938713599756147,62.79381808032462,1.733591352213471,58845,0,0,0
長野県,南木曽町,72.53519936832849,1.885086005910039,62.79381808032462,1.733591352213471,3674,0,0,0
長野県,南牧村,41.7532098431019,0.5237241446139397,62.79381808032462,1.733591352213471,2977,0,0,0
長野県,南相木村,67.17880419941483,1.648194492091097,62.79381808032462,1.733591352213471,926,0,0,0
長野県,南箕輪村,52.257543085159064,0.9882879650376348,62.79381808032462,1.733591352213471,16051,0,0,0
長野県,原村,26.778335022903985,-0.13855349800541458,62.79381808032462,1.733591352213471,8090,0,0,0
長野県,喬木村,54.176636465799206,1.073161638798332,62.79381808032462,1.733591352213471,5888,0,0,0
長野県,坂城町,59.27441713951654,1.2986156881788529,62.79381808032462,1.733591352213471,13872,0,0,0
長野県,塩尻市,61.40787421845506,1.3929697940951993,62.79381808032462,1.733591352213471,65205,0,0,0
長野県,売木村,45.12381697167749,0.672792351868545,62.79381808032462,1.733591352213471,472,0,0,0
長野県,大桑村,92.43136163140632,2.76501212208636,62.79381808032462,1.733591352213471,3206,0,0,0
長野県,大町市,89.03192981509714,2.614669116446416,62.79381808032462,1.733591352213471,25301,0,0,0
長野県,大鹿村,109.2919528682472,3.510687311467071,62.79381808032462,1.733591352213471,868,0,0,0
長野県,天龍村,78.27339145835074,2.138862840501751,62.79381808032462,1.733591352213471,1028,0,0,0
長野県,安曇野市,60.03907980946192,1.3324335996159085,62.79381808032462,1.733591352213471,95868,0,0,0
長野県,宮田村,81.49807226978537,2.281477321867317,62.79381808032462,1.733591352213471,8743,0,0,0
長野県,富士見町,52.87377312862431,1.0155413067448338,62.79381808032462,1.733591352213471,14107,0,0,0
長野県,小川村,48.90698469476954,0.8401064317100431,62.79381808032462,1.733591352213471,2198,0,0,0
長野県,小布施町,13.831651660891474,-0.7111325038190698,62.79381808032462,1.733591352213471,10987,0,0,0
長野県,小海町,42.25042641353256,0.5457140057707052,62.79381808032462,1.733591352213471,4196,0,0,0
長野県,小諸市,33.101194785842274,0.14108080336206727,62.79381808032462,1.733591352213471,41248,0,0,0
長野県,小谷村,82.62287407419568,2.3312227184988865,62.79381808032462,1.733591352213471,2811,0,0,0
長野県,山ノ内町,69.03732792655802,1.7303894170933658,62.79381808032462,1.733591352213471,11229,0,0,0
長野県,山形村,35.41922393562179,0.24359777924812223,62.79381808032462,1.733591352213471,8486,0,0,0
長野県,岡谷市,44.293244533265806,0.636059520166074,62.79381808032462,1.733591352213471,46469,0,0,0
長野県,川上村,64.42802783264825,1.5265388716315518,62.79381808032462,1.733591352213471,3631,0,0,0
長野県,平谷村,55.27151080188847,1.1215834655565504,62.79381808032462,1.733591352213471,377,0,0,0
長野県,御代田町,37.82754143321806,0.3501078405433072,62.79381808032462,1.733591352213471,16770,0,0,0
長野県,朝日村,75.6202620460379,2.021525746612949,62.79381808032462,1.733591352213471,4263,0,0,0
