발생년도,경찰서,살인,강도,절도,폭력,tri,elevation,elev_std,elev_range,crime_name,lat,lon,province,log_tri,tri_within,total_crime,province_full,province_pop,province_area,province_density,n_stations,station_pop_estimate,log_pop,theft_rate,violence_rate,total_rate,district_pop,district_density,district_matched,final_pop,final_density,grdp_pc,median_age,young_male_ratio,unemployment,elderly_ratio
2024,대전둔산서,5,3,907,1413,218.9177296657289,59.0,88.02675183293067,399.0,대전둔산서,36.3582634,127.3804995,대전,5.393253520348488,-0.9465541957799128,2328,대전광역시,1444000,540,2674.074074074074,6,240666.66666666663,12.391168129206854,376.8698060941828,587.1191135734072,967.3130193905818,,,False,240666.66666666663,2674.074074074074,32.1,42.1,0.131,3.1,0.161
2024,대전유성서,8,6,1093,1225,229.9302394142457,53.0,75.71500563924815,360.0,대전유성서,36.3622,127.3561,대전,5.442115671034736,-0.5480338577620004,2332,대전광역시,1444000,540,2674.074074074074,6,240666.66666666663,12.391168129206854,454.1551246537396,509.00277008310246,968.9750692520776,,,False,240666.66666666663,2674.074074074074,32.1,42.1,0.131,3.1,0.161
2024,울산남부서,3,4,956,1652,178.46910514000945,24.0,77.84296699798989,389.0,울산남부서,35.535256,129.310444,울산,5.190003076902992,-0.3954139778689153,2615,울산광역시,1100000,1062,1035.7815442561205,5,220000.0,12.301382825334498,434.54545454545456,750.9090909090909,1188.6363636363635,,,False,220000.0,1035.7815442561205,58.3,43.8,0.121,3.9,0.155
2024,울산중부서,7,0,531,689,241.8856621691592,11.0,98.43641958083047,468.0,울산중부서,35.569183,129.349743,울산,5.492590806555586,0.5045350789345759,1227,울산광역시,1100000,1062,1035.7815442561205,5,220000.0,12.301382825334498,241.3636363636364,313.1818181818182,557.7272727272727,,,False,220000.0,1035.7815442561205,58.3,43.8,0.121,3.9,0.155
2024,울산울주서,6,2,504,747,236.30484545179127,28.0,103.73035959595047,474.0,울산울주서,35.5694014,129.242581,울산,5.46934558233056,0.4253372956383344,1259,울산광역시,1100000,1062,1035.7815442561205,5,220000.0,12.301382825334498,229.0909090909091,339.5454545454545,572.2727272727273,,,False,220000.0,1035.7815442561205,58.3,43.8,0.121,3.9,0.155
2024,울산동부서,5,5,498,723,97.46196035040676,17.0,53.53202301602076,305.0,울산동부서,35.5085372,129.4287779,울산,4.589670284251765,-1.5449923681658984,1231,울산광역시,1100000,1062,1035.7815442561205,5,220000.0,12.301382825334498,226.3636363636364,328.6363636363636,559.5454545454546,,,False,220000.0,1035.7815442561205,58.3,43.8,0.121,3.9,0.155
2024,울산북부서,2,1,713,706,277.54180001614,46.0,123.08062197670614,651.0,울산북부서,35.596842,129.3704988,울산,5.629568137929548,1.0105339714618995,1422,울산광역시,1100000,1062,1035.7815442561205,5,220000.0,12.301382825334498,324.09090909090907,320.90909090909093,646.3636363636364,,,False,220000.0,1035.7815442561205,58.3,43.8,0.121,3.9,0.155
2024,세종북부서,0,1,312,317,178.18988800745862,52.0,69.41305957459427,322.0,세종북부서,36.6017,127.2611,세종,5.188446070418874,-0.7071067811865455,630,세종특별자치시,388000,465,834.4086021505376,2,194000.0,12.175613438045463,160.82474226804123,163.4020618556701,324.74226804123714,,,False,194000.0,834.4086021505376,35.8,37.2,0.142,2.5,0.108
2024,세종남부서,4,0,804,585,187.60156382436384,22.0,66.31735187629376,362.0,세종남부서,36.4809113,127.2926157,세종,5.239636661916645,0.7071067811865497,1393,세종특별자치시,388000,465,834.4086021505376,2,194000.0,12.175613438045463,414.4329896907216,301.54639175257734,718.0412371134021,,,False,194000.0,834.4086021505376,35.8,37.2,0.142,2.5,0.108
2024,경기수원중부서,4,1,1555,1304,170.43508690126893,62.0,66.61018183229302,330.0,경기수원중부서,37.2979584,126.996391,경기,5.144204692922602,-0.3922827933390735,2864,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,501.0251903925015,420.1523140011716,922.788517867604,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기수원남부서,8,2,2053,2530,161.2313444646951,46.0,75.08397574791643,303.0,경기수원남부서,37.2721431,127.054116,경기,5.089023368786692,-0.4693201682699467,4593,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,661.4821323960164,815.1728178090217,1479.8769771528998,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기수원서부서,5,4,1429,1407,167.4952593212527,47.0,67.17877383758196,327.0,경기수원서부서,37.26,126.9558,경기,5.126907614804659,-0.4168898052230502,2845,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,460.4276508494435,453.3391915641476,916.6666666666666,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기안양동안서,0,0,777,903,320.0965844133364,39.0,99.6033835730714,479.0,경기안양동안서,37.3911901,126.9486879,경기,5.771741963895749,0.8604172877428397,1680,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,250.35149384885764,290.94903339191563,541.3005272407732,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기안양만안서,0,0,818,905,278.16049672059404,70.0,100.63170842602614,483.0,경기안양만안서,37.3873454,126.9259468,경기,5.63178687348751,0.5094028897429751,1723,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,263.5618043350908,291.593438781488,555.1552431165788,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기군포서,3,1,875,774,258.4668563098092,62.0,99.1879711450689,395.0,경기군포서,37.3605147,126.9359811,경기,5.5586289730993945,0.3445627314557777,1653,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,281.92735793790274,249.3848857644992,532.6010544815466,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기성남수정서,6,3,1263,1228,286.7907731431624,43.0,106.50404412951976,515.0,경기성남수정서,37.4420705,127.126709,경기,5.6622337339781215,0.5816402263594888,2500,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,406.9420035149385,395.6649091974224,805.5067369654365,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기성남중원서,3,1,897,1324,339.6867085283836,137.0,109.42300904888609,428.0,경기성남중원서,37.4426625,127.1701713,경기,5.830963311661672,1.0243909915696745,2225,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,289.0158172231986,426.5963678968952,716.9009958992384,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기분당서,0,2,917,1301,299.00293441393427,47.0,95.23810317460284,468.0,경기분당서,37.3651397,127.1054401,경기,5.703792255988144,0.6838587372550368,2220,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,295.4598711189221,419.1857059168132,715.2899824253076,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기부천소사서,3,2,956,853,102.03934739537998,62.0,28.03569153775237,126.0,경기부천소사서,37.4806467,126.7724798,경기,4.635110928828417,-0.9647703726363208,1814,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,308.02577621558294,274.83889865260693,584.4756883421207,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기부천원미서,3,1,2117,2288,100.09313159655368,16.0,28.74455873838512,138.0,경기부천원미서,37.5021403,126.7773256,경기,4.616042186988193,-0.9810606325196018,4409,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,682.1031048623316,737.1997656707674,1420.5916813122435,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기부천오정서,5,1,588,730,113.06738750042568,23.0,37.0764646105049,143.0,경기부천오정서,37.5145039,126.800308,경기,4.736789392177605,-0.872463219738486,1324,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,189.45518453427067,235.20796719390748,426.5963678968952,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기광명서,4,2,873,1093,150.47717909646116,22.0,55.49628388250484,245.0,경기광명서,37.4742112,126.8678172,경기,5.020434980576471,-0.5593349285971224,1972,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,281.2829525483304,352.1675454012888,635.3837141183363,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기안산단원서,8,4,1660,2070,117.2096870377128,21.0,44.27876870837221,233.0,경기안산단원서,37.3217659,126.8292412,경기,4.77246005624768,-0.8377912496427254,3742,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,534.8564733450498,666.9595782073814,1205.6824838898654,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기안산상록서,4,4,1064,1670,128.2731683774876,19.0,48.035426773065495,221.0,경기안산상록서,37.3003,126.8467,경기,4.861927749761781,-0.7451874457133505,2742,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,342.82366725248977,538.0785002929115,883.4797891036908,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기시흥서,12,4,1726,2600,99.16138448771288,25.0,47.163428258522345,286.0,경기시흥서,37.38,126.8028,경기,4.606782730016967,-0.9888595634283254,4342,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,556.1218512009373,837.7270064440539,1399.00410076157,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기평택서,11,6,2433,3420,82.25932048536914,14.0,35.830533913044434,183.0,경기평택서,36.9946626,127.0910004,경기,4.42196008037596,-1.1303336051702937,5870,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,783.9191564147628,1101.933216168717,1891.3298183948448,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기오산서,3,1,954,1256,125.22033490831038,23.0,54.777734649966185,272.0,경기오산서,37.1498,127.0697,경기,4.838029069522169,-0.7707403420690717,2214,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,307.38137082601054,404.6865846514353,713.3567662565905,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기화성서부서,8,3,1395,1669,95.95178112872054,44.0,34.21982158932514,157.0,경기화성서부서,37.1913216,126.8227771,경기,4.574213753141571,-1.0157246586925652,3075,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,449.4727592267135,537.7562975981253,990.7732864674869,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기용인동부서,5,1,2204,2349,236.6901577809064,133.0,83.11121197444052,431.0,경기용인동부서,37.2412946,127.1809041,경기,5.4709679674546505,0.1622869125822339,4559,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,710.1347393087287,756.8541300527241,1468.92208553017,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기용인서부서,7,0,997,897,122.72703467904834,23.0,50.57701198308399,228.0,경기용인서부서,37.2342,127.0189,경기,4.818077805875882,-0.7916098205340073,1901,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,321.236086701816,289.0158172231986,612.5073227885179,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기광주서,4,5,1016,1673,306.89113869893254,89.0,89.8747049059049,341.0,경기광주서,37.4084013,127.2396448,경기,5.729746274714206,0.7498847647348917,2698,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,327.3579379027533,539.04510837727,869.302870533099,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기과천서,2,0,328,180,387.304534534356,57.0,104.85117518493506,508.0,경기과천서,37.4293426,126.9899759,경기,5.961789914584336,1.4229628052308088,510,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,105.68248388986528,57.99648506151142,164.32337434094904,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기의왕서,1,0,237,363,286.78029983048106,76.0,100.93884086959864,439.0,경기의왕서,37.3449,126.9683,경기,5.662197341208664,0.581552562398729,601,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,76.36203866432338,116.95957820738136,193.6438195664909,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기하남서,4,1,877,1039,304.314250692383,30.0,113.58691606829191,435.0,경기하남서,37.539,127.2142,경기,5.721341576320586,0.7283156379494047,1921,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,282.5717633274751,334.76859988283536,618.9513766842414,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기이천서,1,1,606,956,165.8869260412873,79.0,64.27476598042294,279.0,경기이천서,37.2719,127.435,경기,5.117316493514957,-0.4303519131379929,1564,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,195.2548330404218,308.02577621558294,503.92501464557705,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기김포서,8,3,1964,2058,56.67139838640972,31.0,20.76443385102235,112.0,경기김포서,37.6153,126.7153,경기,4.054761355407032,-1.3445102145250112,4033,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,632.8060925600469,663.0931458699473,1299.443468072642,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기안성서,3,0,680,836,157.09102799311196,24.0,82.24235656047331,396.0,경기안성서,37.0003381,127.249115,경기,5.063170993668472,-0.5039755396639071,1519,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,219.0978324545987,269.361452841242,489.4258933801992,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기여주서,0,0,298,435,114.37069702014531,51.0,55.21501665597379,266.0,경기여주서,37.2933926,127.6349185,경기,4.748150396527477,-0.8615542286608311,733,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,96.01640304628005,140.15817223198593,236.174575278266,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기양평서,2,0,288,482,497.1427784206991,40.0,200.80335226927585,817.0,경기양평서,37.4883054,127.4904171,경기,6.210886739589036,2.3423333802260404,772,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,92.79437609841828,155.30169888693615,248.7404803749268,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기화성동탄서,6,4,1501,1816,116.58139486792304,43.0,53.86448756723639,224.0,경기화성동탄서,37.2006,127.0706,경기,4.767130816043077,-0.8430501950971185,3327,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,483.626244874048,585.120093731693,1071.9683655536028,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기의정부서,4,2,1476,2130,371.2261703334111,56.0,115.21752288448684,643.0,경기의정부서,37.7442616,127.0442759,경기,5.919501654292521,1.288383314359657,3612,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,475.5711775043937,686.2917398945518,1163.7961335676623,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기고양서,8,4,1377,1754,115.89372084546132,31.0,68.7935709433648,370.0,경기고양서,37.6584,126.832,경기,4.761265153138556,-0.8488061798895751,3143,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,443.6731107205624,565.1435266549502,1012.6830697129468,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기일산동부서,3,4,817,1195,52.833191919747634,25.0,29.19936569287647,131.0,경기일산동부서,37.6764,126.7806,경기,3.9858902271133982,-1.3766368578629815,2019,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,263.2396016403046,385.0322202694786,650.5272407732865,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기일산서부서,0,2,454,822,53.8455156054416,17.0,23.7308358092602,95.0,경기일산서부서,37.6764,126.7506,경기,4.004520425957617,-1.3681634830522844,1278,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,146.28002343292326,264.85061511423555,411.7750439367312,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기남양주남부서,5,8,949,1310,338.907706911487,70.0,129.45292718456753,728.0,경기남양주남부서,37.636,127.2164,경기,5.828674130500584,1.017870574462592,2272,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,305.7703573520797,422.0855301698887,732.0445225541887,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기남양주북부서,2,1,617,948,364.30804091461977,71.0,136.0646179097034,774.0,경기남양주북부서,37.7003,127.2033,경기,5.900740945370149,1.2304770296576997,1568,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,198.7990626830697,305.4481546572935,505.2138254247217,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기파주서,11,6,1420,2067,138.420340472076,35.0,46.407691498379975,189.0,경기파주서,37.7535393,126.778601,경기,4.937493402115779,-0.660253354334116,3504,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,457.527826596368,665.9929701230228,1128.9982425307558,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기양주서,2,4,660,1075,288.7996370231672,86.0,105.61869600978272,483.0,경기양주서,37.840955,127.0543368,경기,5.669189777377748,0.5984548646411989,1741,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,212.65377855887525,346.3678968951377,560.95489162273,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기동두천서,3,4,359,560,399.61252508826,76.0,118.72225287298376,531.0,경기동두천서,37.9034,127.0604,경기,5.9929946885648695,1.5259834285784253,926,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,115.67076742823669,180.43350908025772,298.35969537199765,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기구리서,1,0,571,711,170.88405794358425,51.0,77.23733655168287,358.0,경기구리서,37.5943,127.1295,경기,5.146820167794871,-0.3885248056771734,1283,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,183.97773872290568,229.0861159929701,413.386057410662,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기포천서,1,1,411,712,413.3124003913574,107.0,139.59651286658814,628.0,경기포천서,37.8936254,127.2044988,경기,6.026620279582471,1.6406544374103291,1125,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,132.42530755711778,229.4083186877563,362.4780316344464,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기가평서,1,0,139,308,430.2826086783879,62.0,178.53042837173538,823.0,경기가평서,37.8255117,127.5150321,경기,6.066763579813647,1.78269886199873,448,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,44.78617457527827,99.23842999414175,144.3468072642062,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,경기연천서,1,0,132,278,275.3721658554631,66.0,135.6120854041649,557.0,경기연천서,38.0982999,127.0737491,경기,5.62174838441843,0.4860639391184092,411,경기도,13656000,10195,1339.4801373222167,44,310363.63636363635,12.645499909538152,42.53075571177504,89.57234915055653,132.42530755711778,,,False,310363.63636363635,1339.4801373222167,36.5,41.5,0.132,3.3,0.152
2024,강원강릉서,5,2,649,1206,325.51278863469724,99.0,219.40513443469936,836.0,강원강릉서,37.7519,128.8761,강원,5.788469116815247,-0.6850004703403788,1862,강원특별자치도,1533000,16828,91.0981697171381,17,90176.4705882353,11.409523813797737,719.6999347684279,1337.3776908023483,2064.840182648402,,,False,90176.4705882353,91.0981697171381,31.2,46.5,0.105,2.8,0.225
2024,강원고성서,0,1,82,139,241.8304204224096,32.0,180.1327771558615,751.0,강원고성서,38.3768188,128.4767023,강원,5.4923633413800745,-1.2958541063434112,222,강원특별자치도,1533000,16828,91.0981697171381,17,90176.4705882353,11.409523813797737,90.93281148075668,154.1422048271363,246.1839530332681,,,False,90176.4705882353,91.0981697171381,31.2,46.5,0.105,2.8,0.225
2024,강원동해서,1,0,188,424,235.1080674460493,32.0,166.91326977836565,808.0,강원동해서,37.5249551,129.1165383,강원,5.464289613122478,-1.344925061740949,613,강원특별자치도,1533000,16828,91.0981697171381,17,90176.4705882353,11.409523813797737,208.4801043705153,470.18917155903455,679.7782126549249,,,False,90176.4705882353,91.0981697171381,31.2,46.5,0.105,2.8,0.225
2024,강원삼척서,1,0,166,296,177.67634446198875,59.0,110.73670251524838,396.0,강원삼척서,37.4462956,129.174107,강원,5.185576037700589,-1.764157661823853,463,강원특별자치도,1533000,16828,91.0981697171381,17,90176.4705882353,11.409523813797737,184.08349641226351,328.2452707110241,513.4377038486627,,,False,90176.4705882353,91.0981697171381,31.2,46.5,0.105,2.8,0.225
2024,강원속초서,0,1,340,735,317.8920848573444,20.0,330.26483855819055,1324.0,강원속초서,38.196668,128.5688848,강원,5.764852753567957,-0.7406290897347149,1076,강원특별자치도,1533000,16828,91.0981697171381,17,90176.4705882353,11.409523813797737,377.0384866275277,815.068493150685,1193.2159165035878,,,False,90176.4705882353,91.0981697171381,31.2,46.5,0.105,2.8,0.225
2024,강원양구서,1,0,59,99,520.7953282922014,201.0,186.7625929300881,861.0,강원양구서,38.1055376,127.9910471,강원,6.257275419600459,0.7404975401255431,159,강원특별자치도,1533000,16828,91.0981697171381,17,90176.4705882353,11.409523813797737,65.4272667971298,109.78473581213306,176.32093933463796,,,False,90176.4705882353,91.0981697171381,31.2,46.5,0.105,2.8,0.225
2024,강원영월서,0,0,68,163,490.95128618068185,209.0,163.09512317782398,805.0,강원영월서,37.1846143,128.4676,강원,6.198379699762431,0.5226458943570809,231,강원특별자치도,1533000,16828,91.0981697171381,17,90176.4705882353,11.409523813797737,75.40769732550554,180.75668623613828,256.16438356164383,,,False,90176.4705882353,91.0981697171381,31.2,46.5,0.105,2.8,0.225
2024,강원원주서,2,3,1125,1493,452.0949293962359,134.0,254.0042580054429,961.0,강원원주서,37.3481613,127.9579836,강원,6.116101660695082,0.2390073294995838,2623,강원특별자치도,1533000,16828,91.0981697171381,17,90176.4705882353,11.409523813797737,1247.5538160469666,1655.6425309849965,2908.7410306588386,,,False,90176.4705882353,91.0981697171381,31.2,46.5,0.105,2.8,0.225
2024,강원인제서,0,0,47,92,602.7634362433139,225.0,185.72571812107688,807.0,강원인제서,38.0706646,128.1727969,강원,6.403182459366462,1.3388376426810291,139,강원특별자치도,1533000,16828,91.0981697171381,17,90176.4705882353,11.409523813797737,52.12002609262883,102.02217873450748,154.1422048271363,,,False,90176.4705882353,91.0981697171381,31.2,46.5,0.105,2.8,0.225
2024,강원정선서,2,0,209,186,683.7345933661271,317.0,219.9506602471312,1027.0,강원정선서,37.3808,128.6608,강원,6.529031308242206,1.9299003336217064,397,강원특별자치도,1533000,16828,91.0981697171381,17,90176.4705882353,11.409523813797737,231.767775603392,206.2622309197652,440.24787997390735,,,False,90176.4705882353,91.0981697171381,31.2,46.5,0.105,2.8,0.225
2024,강원철원서,1,1,83,152,435.7225774229568,153.0,161.61747963672562,764.0,강원철원서,38.1463777,127.3116017,강원,6.07929815923058,0.1194945701638553,237,강원특별자치도,1533000,16828,91.0981697171381,17,90176.4705882353,11.409523813797737,92.04174820613176,168.55838225701237,262.8180039138943,,,False,90176.4705882353,91.0981697171381,31.2,46.5,0.105,2.8,0.225
2024,강원춘천서,3,3,816,1157,404.2182768729438,81.0,161.8661754074815,613.0,강원춘천서,37.8702705,127.7236578,강원,6.004425877164162,-0.1104764135909037,1979,강원특별자치도,1533000,16828,91.0981697171381,17,90176.4705882353,11.409523813797737,904.8923679060664,1283.0397912589692,2194.585779517286,,,False,90176.4705882353,91.0981697171381,31.2,46.5,0.105,2.8,0.225
2024,강원태백서,0,1,119,158,527.0342780056355,590.0,183.0024756987544,958.0,강원태백서,37.1023747,129.0083793,강원,6.269161202064238,0.7860398114391761,278,강원특별자치도,1533000,16828,91.0981697171381,17,90176.4705882353,11.409523813797737,131.9634703196347,175.21200260926287,308.2844096542726,,,False,90176.4705882353,91.0981697171381,31.2,46.5,0.105,2.8,0.225
2024,강원평창서,0,0,83,174,494.6363551117315,305.0,175.98258563442653,797.0,강원평창서,37.369323,128.3893168,강원,6.205842502818685,0.5495456798619917,257,강원특별자치도,1533000,16828,91.0981697171381,17,90176.4705882353,11.409523813797737,92.04174820613176,192.95499021526416,284.99673842139595,,,False,90176.4705882353,91.0981697171381,31.2,46.5,0.105,2.8,0.225
2024,강원홍천서,4,0,179,285,380.2084367872151,139.0,131.7240016854462,670.0,강원홍천서,37.7071837,127.907886,강원,5.943346303715656,-0.2857403124209703,468,강원특별자치도,1533000,16828,91.0981697171381,17,90176.4705882353,11.409523813797737,198.4996738421396,316.04696673189824,518.9823874755382,,,False,90176.4705882353,91.0981697171381,31.2,46.5,0.105,2.8,0.225
2024,강원화천서,0,0,42,97,514.2364575840926,116.0,193.266044768233,955.0,강원화천서,38.1062187,127.7073003,강원,6.244625936230773,0.6926199512652684,139,강원특별자치도,1533000,16828,91.0981697171381,17,90176.4705882353,11.409523813797737,46.57534246575342,107.5668623613829,154.1422048271363,,,False,90176.4705882353,91.0981697171381,31.2,46.5,0.105,2.8,0.225
2024,강원횡성서,1,1,102,137,324.58053182182044,155.0,148.32692402525606,738.0,강원횡성서,37.4918066,127.9947112,강원,5.785609840638765,-0.6918056370200519,241,강원특별자치도,1533000,16828,91.0981697171381,17,90176.4705882353,11.409523813797737,113.1115459882583,151.92433137638616,267.25375081539465,,,False,90176.4705882353,91.0981697171381,31.2,46.5,0.105,2.8,0.225
2024,충북괴산서,0,1,116,232,304.3474554099539,120.0,105.5472482472142,517.0,충북괴산서,36.8104475,127.7915196,충북,5.721450326279104,-0.0828200159170376,349,충청북도,1595000,7407,215.33684352639395,12,132916.66666666666,11.797477644413082,87.27272727272728,174.54545454545456,262.5705329153605,,,False,132916.66666666666,215.33684352639395,42.8,44.2,0.115,2.6,0.193
2024,충북단양서,0,0,39,106,603.584852744918,201.0,240.9162266388205,1090.0,충북단양서,36.9855817,128.3650067,충북,6.40454202868206,2.6290957631093965,145,충청북도,1595000,7407,215.33684352639395,12,132916.66666666666,11.797477644413082,29.341692789968658,79.74921630094045,109.0909090909091,,,False,132916.66666666666,215.33684352639395,42.8,44.2,0.115,2.6,0.193
2024,충북보은서,0,1,75,93,311.37939930879145,157.0,121.50547414381616,727.0,충북보은서,36.4821968,127.7149414,충북,5.744218472477447,-0.0190912180250437,169,충청북도,1595000,7407,215.33684352639395,12,132916.66666666666,11.797477644413082,56.426332288401255,69.96865203761756,127.1473354231975,,,False,132916.66666666666,215.33684352639395,42.8,44.2,0.115,2.6,0.193
2024,충북영동서,1,0,52,98,321.764902653577,126.0,148.85251997306582,680.0,충북영동서,36.177972,127.776105,충북,5.776924202645513,0.0750300737810351,151,충청북도,1595000,7407,215.33684352639395,12,132916.66666666666,11.797477644413082,39.12225705329154,73.73040752351098,113.6050156739812,,,False,132916.66666666666,215.33684352639395,42.8,44.2,0.115,2.6,0.193
